g1	g2	1.9999923502037609
g2	g1	1.9999923502037609
g25	g3	1.999973126508657
g3	g25	1.999973126508657
g12	g42	1.9999094362704464
g42	g12	1.9999094362704464
g88	g91	1.9997406797158184
g91	g88	1.9997406797158184
g2	g25	1.9995430463366108
g25	g2	1.9995430463366108
g2	g3	1.999539149607037
g3	g2	1.999539149607037
g1	g3	1.999329757100075
g3	g1	1.999329757100075
g1	g25	1.9992028151118733
g25	g1	1.9992028151118733
g15	g4	1.9991231835156942
g4	g15	1.9991231835156942
g5	g6	1.9991217311723413
g6	g5	1.9991217311723413
g4	g6	1.9991173311766117
g6	g4	1.9991173311766117
g4	g5	1.999097898124237
g5	g4	1.999097898124237
g15	g6	1.998818065358523
g6	g15	1.998818065358523
g15	g5	1.9987806328254831
g5	g15	1.9987806328254831
g10	g33	1.9955497761405554
g33	g10	1.9955497761405554
g10	g11	1.993073440883229
g11	g10	1.993073440883229
g7	g9	1.991732148845386
g9	g7	1.991732148845386
g11	g33	1.9901992827306758
g33	g11	1.9901992827306758
g3	g6	1.9885708543629736
g6	g3	1.9885708543629736
g25	g6	1.987251055779614
g6	g25	1.987251055779614
g25	g5	1.9860191075392342
g5	g25	1.9860191075392342
g11	g9	1.9851642984738527
g9	g11	1.9851642984738527
g33	g7	1.9850538581186927
g7	g33	1.9850538581186927
g11	g7	1.984851077464056
g7	g11	1.984851077464056
g3	g5	1.9846580886967697
g5	g3	1.9846580886967697
g33	g9	1.9845095131040202
g9	g33	1.9845095131040202
g25	g4	1.9839889133968978
g4	g25	1.9839889133968978
g3	g4	1.9828644383303935
g4	g3	1.9828644383303935
g10	g7	1.9815363003885005
g7	g10	1.9815363003885005
g14	g21	1.9814089380681918
g21	g14	1.9814089380681918
g42	g5	1.9809668389535113
g5	g42	1.9809668389535113
g24	g47	1.9799405195069484
g47	g24	1.9799405195069484
g4	g42	1.9787622265070577
g42	g4	1.9787622265070577
g10	g9	1.9782744537728008
g9	g10	1.9782744537728008
g12	g5	1.9773679749925392
g5	g12	1.9773679749925392
g15	g25	1.9766145760491467
g25	g15	1.9766145760491467
g42	g6	1.9764814539410813
g6	g42	1.9764814539410813
g12	g15	1.9759988452688253
g15	g12	1.9759988452688253
g15	g42	1.9758511643183194
g42	g15	1.9758511643183194
g12	g4	1.9739771103772463
g4	g12	1.9739771103772463
g17	g65	1.970333934201466
g65	g17	1.970333934201466
g47	g61	1.9699951312926198
g61	g47	1.9699951312926198
g15	g3	1.9687624802288086
g3	g15	1.9687624802288086
g61	g69	1.967836344739366
g69	g61	1.967836344739366
g51	g52	1.9675913946386525
g52	g51	1.9675913946386525
g12	g6	1.967444270167344
g6	g12	1.967444270167344
g24	g65	1.964097208580146
g65	g24	1.964097208580146
g50	g61	1.9635288509593338
g61	g50	1.9635288509593338
g17	g24	1.9632861013284595
g24	g17	1.9632861013284595
g11	g98	1.9632166418233543
g98	g11	1.9632166418233543
g17	g69	1.960905986030061
g69	g17	1.960905986030061
g10	g98	1.9595937615724237
g98	g10	1.9595937615724237
g14	g17	1.9587321930893953
g17	g14	1.9587321930893953
g18	g47	1.9581391783448674
g47	g18	1.9581391783448674
g14	g47	1.9578402951299163
g47	g14	1.9578402951299163
g47	g65	1.9552023259881754
g65	g47	1.9552023259881754
g18	g65	1.955074148786366
g65	g18	1.955074148786366
g22	g52	1.9545269456187562
g52	g22	1.9545269456187562
g14	g18	1.953829558983124
g18	g14	1.953829558983124
g17	g50	1.9533988414548795
g50	g17	1.9533988414548795
g14	g24	1.9530493981131722
g24	g14	1.9530493981131722
g65	g69	1.952408983953958
g69	g65	1.952408983953958
g24	g61	1.9521805627436546
g61	g24	1.9521805627436546
g14	g61	1.9517877541552373
g61	g14	1.9517877541552373
g14	g65	1.95173974019206
g65	g14	1.95173974019206
g41	g50	1.9506598895753806
g50	g41	1.9506598895753806
g47	g50	1.950222432005733
g50	g47	1.950222432005733
g33	g98	1.9499800306974935
g98	g33	1.9499800306974935
g14	g69	1.9497465689459004
g69	g14	1.9497465689459004
g18	g21	1.9494830342452873
g21	g18	1.9494830342452873
g17	g47	1.94777846066381
g47	g17	1.94777846066381
g10	g4	1.947017893774031
g4	g10	1.947017893774031
g15	g33	1.9452683235889532
g33	g15	1.9452683235889532
g21	g8	1.944885571100715
g8	g21	1.944885571100715
g14	g8	1.9447696054240913
g8	g14	1.9447696054240913
g23	g28	1.944103012981813
g28	g23	1.944103012981813
g21	g24	1.9431250947294976
g24	g21	1.9431250947294976
g21	g47	1.9430994565296662
g47	g21	1.9430994565296662
g21	g65	1.9413187457672816
g65	g21	1.9413187457672816
g50	g65	1.9408080641807746
g65	g50	1.9408080641807746
g50	g69	1.940059790248978
g69	g50	1.940059790248978
g47	g69	1.9396128916378026
g69	g47	1.9396128916378026
g17	g61	1.9394714641332156
g61	g17	1.9394714641332156
g22	g51	1.9393704323782757
g51	g22	1.9393704323782757
g24	g69	1.9393667153905114
g69	g24	1.9393667153905114
g10	g5	1.9391692806922372
g5	g10	1.9391692806922372
g41	g69	1.9386403505510834
g69	g41	1.9386403505510834
g18	g41	1.9386225777838715
g41	g18	1.9386225777838715
g61	g65	1.9385130571474032
g65	g61	1.9385130571474032
g24	g50	1.9384722038052455
g50	g24	1.9384722038052455
g18	g50	1.936772442313123
g50	g18	1.936772442313123
g25	g42	1.935342918948987
g42	g25	1.935342918948987
g21	g69	1.934856400473112
g69	g21	1.934856400473112
g17	g18	1.9342851081568764
g18	g17	1.9342851081568764
g21	g61	1.9315945848901153
g61	g21	1.9315945848901153
g3	g42	1.9314605030127856
g42	g3	1.9314605030127856
g6	g7	1.9307932660576768
g7	g6	1.9307932660576768
g17	g41	1.930468955485874
g41	g17	1.930468955485874
g7	g98	1.930462768331128
g98	g7	1.930462768331128
g21	g50	1.9301348738089086
g50	g21	1.9301348738089086
g17	g21	1.9293302167946287
g21	g17	1.9293302167946287
g11	g4	1.9282212034677157
g4	g11	1.9282212034677157
g51	g75	1.9281564555778932
g75	g51	1.9281564555778932
g13	g38	1.9278595457897194
g38	g13	1.9278595457897194
g33	g5	1.927842603792957
g5	g33	1.927842603792957
g18	g24	1.9278316535560494
g24	g18	1.9278316535560494
g33	g4	1.9258059252879431
g4	g33	1.9258059252879431
g18	g69	1.9253897120179198
g69	g18	1.9253897120179198
g24	g41	1.9253837379523473
g41	g24	1.9253837379523473
g14	g50	1.9233255385804027
g50	g14	1.9233255385804027
g12	g8	1.9220720050516216
g8	g12	1.9220720050516216
g11	g6	1.9219869607908802
g6	g11	1.9219869607908802
g10	g6	1.920227265909153
g6	g10	1.920227265909153
g39	g96	1.9200162123129147
g96	g39	1.9200162123129147
g10	g15	1.9198254891411461
g15	g10	1.9198254891411461
g9	g98	1.9181379060228636
g98	g9	1.9181379060228636
g15	g7	1.9178493506832623
g7	g15	1.9178493506832623
g11	g15	1.9177619547485372
g15	g11	1.9177619547485372
g14	g41	1.9147174708461714
g41	g14	1.9147174708461714
g18	g61	1.9132476432548753
g61	g18	1.9132476432548753
g11	g5	1.9124631342734864
g5	g11	1.9124631342734864
g41	g65	1.910562308217291
g65	g41	1.910562308217291
g6	g9	1.9103682698331756
g9	g6	1.9103682698331756
g44	g52	1.9102525877834893
g52	g44	1.9102525877834893
g41	g61	1.9101522501270503
g61	g41	1.9101522501270503
g5	g9	1.9099880331670946
g9	g5	1.9099880331670946
g33	g6	1.9092511972267425
g6	g33	1.9092511972267425
g38	g70	1.9082684061644135
g70	g38	1.9082684061644135
g28	g44	1.9056667898002946
g44	g28	1.9056667898002946
g39	g83	1.9046566040536712
g83	g39	1.9046566040536712
g83	g96	1.9043358130474353
g96	g83	1.9043358130474353
g26	g27	1.9037851362047191
g27	g26	1.9037851362047191
g42	g8	1.903252696977448
g8	g42	1.903252696977448
g41	g47	1.9013126232906976
g47	g41	1.9013126232906976
g26	g44	1.8969088099172209
g44	g26	1.8969088099172209
g22	g23	1.8933571941151368
g23	g22	1.8933571941151368
g16	g52	1.892533753306565
g52	g16	1.892533753306565
g83	g97	1.8914968503108724
g97	g83	1.8914968503108724
g23	g52	1.8911749885920321
g52	g23	1.8911749885920321
g26	g51	1.8906353168364807
g51	g26	1.8906353168364807
g26	g28	1.8880662009899867
g28	g26	1.8880662009899867
g27	g28	1.8873707689122856
g28	g27	1.8873707689122856
g52	g75	1.8861076230212306
g75	g52	1.8861076230212306
g4	g7	1.8851364677038989
g7	g4	1.8851364677038989
g77	g96	1.8848602987603265
g96	g77	1.8848602987603265
g23	g44	1.8848545021318412
g44	g23	1.8848545021318412
g39	g74	1.881335708702842
g74	g39	1.881335708702842
g90	g96	1.8808188381250948
g96	g90	1.8808188381250948
g39	g97	1.8792878826684771
g97	g39	1.8792878826684771
g88	g94	1.8789520271371951
g94	g88	1.8789520271371951
g83	g86	1.877976201302718
g86	g83	1.877976201302718
g22	g44	1.8775972046108702
g44	g22	1.8775972046108702
g69	g8	1.8770991463860296
g8	g69	1.8770991463860296
g35	g56	1.876715584995218
g56	g35	1.876715584995218
g24	g8	1.8765145321209409
g8	g24	1.8765145321209409
g22	g28	1.8763322844026176
g28	g22	1.8763322844026176
g44	g51	1.8757050916544808
g51	g44	1.8757050916544808
g84	g96	1.8750853546140838
g96	g84	1.8750853546140838
g47	g8	1.8740858880214
g8	g47	1.8740858880214
g96	g97	1.8729694862015158
